Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,To,Customer,Task
AlPH1516Bl,"All-in-one PH 15"" 16GB RAM Black",All-in-one,PH,"15""",16GB RAM,Black,16*1*1,8,CO20C,Mike,Despatch,30041,Pick
SPGi12HePi,SPen Gib 12 Hexagonal Pink,SPen,Gib,12,Hexagonal,Pink,48*10*5,325,DJ72F,Sarah,Despatch,30079,Pick
AlOv1516Si,"All-in-one Ovonel 15"" 16GB RAM Silver",All-in-one,Ovonel,"15""",16GB RAM,Silver,16*1*1,16,BH59C,Laura,Despatch,30030,Pick
PeNa12SoGr,Pencil Nalin 12 Soluble Grey,Pencil,Nalin,12,Soluble,Grey,48*10*5,2400,DM73A,Alex,Despatch,30050,Pick
LaOv1732Bl,"Laptop Ovonel 17"" 32GB RAM Black",Laptop,Ovonel,"17""",32GB RAM,Black,16*1*1,16,AJ32B,Mike,Despatch,30024,Pick
DrTE90FiBe,Drawer TEWOL 900 Filing Beige,Drawer,TEWOL,900,Filing,Beige,8*1*1,8,DM97C,Mike,Despatch,30036,Pick
AlOv14i7Wh,"All-in-one Ovonel 14"" i7 White",All-in-one,Ovonel,"14""",i7,White,16*1*1,11,BN08E,Sarah,Despatch,30039,Pick
OfAELHeGr,Office Chair AEKI L Head pillow Grey,Office Chair,AEKI,L,Head pillow,Grey,16*1*1,16,CR51D,Jane,Despatch,30093,Pick
TVGn75S4Wh,"TV Gnusmag 75"" S4K White",TV,Gnusmag,"75""",S4K,White,8*1*1,7,AK94G,Sarah,Despatch,30069,Pick
TaTR15AdSi,Table TRAMA 1500 Adjustable Silver,Table,TRAMA,1500,Adjustable,Silver,8*1*1,6,DJ39C,Amy,Despatch,30057,Pick
CaTE12SlWh,Cabinet TEWOL 1200 Sliding White,Cabinet,TEWOL,1200,Sliding,White,8*1*1,3,BU57F,Sarah,Despatch,30092,Pick
AlSu1716Bl,"All-in-one Susa 17"" 16GB RAM Black",All-in-one,Susa,"17""",16GB RAM,Black,16*1*1,16,BT39B,Sarah,Despatch,30057,Pick
CuWE18FiGr,Cupboard WENO 1800 Filing Grey,Cupboard,WENO,1800,Filing,Grey,8*1*1,8,CV48B,Jane,Despatch,30066,Pick
AlYn15i7Wh,"All-in-one Ynos 15"" i7 White",All-in-one,Ynos,"15""",i7,White,16*1*1,12,AW89G,Sarah,Despatch,30013,Pick
PeRe12HeGr,Pencil Reldeats 12 Hexagonal Grey,Pencil,Reldeats,12,Hexagonal,Grey,48*10*5,868,CL18D,Laura,Despatch,30002,Pick
MoHc27WiWh,Mouse Hcetigol 270 Wireled White,Mouse,Hcetigol,270,Wireled,White,16*10*1,102,AI35F,Emily,Despatch,30055,Pick
TVYn654KSi,"TV Ynos 65"" 4K Silver",TV,Ynos,"65""",4K,Silver,8*1*1,7,DL89D,Alex,Despatch,30051,Pick
LaSu17i7Bl,"Laptop Susa 17"" i7 Black",Laptop,Susa,"17""",i7,Black,16*1*1,15,BL79C,Alex,Despatch,30014,Pick
MoPH45MeWh,Mouse PH 450 Mechanical White,Mouse,PH,450,Mechanical,White,16*10*1,160,BV11E,Emily,Despatch,30034,Pick
CuTE18LoBe,Cupboard TEWOL 1800 Locker Beige,Cupboard,TEWOL,1800,Locker,Beige,8*1*1,8,AJ79F,Mike,Despatch,30023,Pick
AlRe1716Wh,"All-in-one Rezar 17"" 16GB RAM White",All-in-one,Rezar,"17""",16GB RAM,White,16*1*1,16,AG29E,Jane,Despatch,30039,Pick
AlRe14i7Gr,"All-in-one Rezar 14"" i7 Grey",All-in-one,Rezar,"14""",i7,Grey,16*1*1,5,DX60B,David,Despatch,30047,Pick
LaSu158GSi,"Laptop Susa 15"" 8GB RAM Silver",Laptop,Susa,"15""",8GB RAM,Silver,16*1*1,15,AH24C,Amy,Despatch,30094,Pick
CaWE90SlBe,Cabinet WENO 900 Sliding Beige,Cabinet,WENO,900,Sliding,Beige,8*1*1,8,CY37C,Alex,Despatch,30009,Pick
AlPH1716Gr,"All-in-one PH 17"" 16GB RAM Grey",All-in-one,PH,"17""",16GB RAM,Grey,16*1*1,16,DV24F,Amy,Despatch,30084,Pick
CuWE18LoGr,Cupboard WENO 1800 Locker Grey,Cupboard,WENO,1800,Locker,Grey,8*1*1,8,AV66D,Sarah,Despatch,30039,Pick
LaYn158GBl,"Laptop Ynos 15"" 8GB RAM Black",Laptop,Ynos,"15""",8GB RAM,Black,16*1*1,16,BO53F,Emily,Despatch,30069,Pick
SPRe50HeGr,SPen Reldeats 50 Hexagonal Grey,SPen,Reldeats,50,Hexagonal,Grey,48*10*5,2400,DU62E,Emily,Despatch,30066,Pick
PrSoA3InMi,Printer Sonac A3 Inkjet Mix,Printer,Sonac,A3,Inkjet,Mix,16*1*1,5,DG52E,Amy,Despatch,30023,Pick
PrReA2InWh,Printer Rehtorb A2 Inkjet White,Printer,Rehtorb,A2,Inkjet,White,16*1*1,16,CQ03A,Laura,Despatch,30091,Pick
OfAESLeWh,Office Chair AEKI S Leather White,Office Chair,AEKI,S,Leather,White,16*1*1,9,DY17D,John,Despatch,30018,Pick
PeRe24HeGr,Pencil Reldeats 24 Hexagonal Grey,Pencil,Reldeats,24,Hexagonal,Grey,48*10*5,822,AP53H,Amy,Despatch,30095,Pick
DrWE90DoBe,Drawer WENO 900 Door Beige,Drawer,WENO,900,Door,Beige,8*1*1,7,CS60G,John,Despatch,30013,Pick
KeSu35WiPi,Keyboard Susa 350 Wireled Pink,Keyboard,Susa,350,Wireled,Pink,16*10*1,25,AN91H,Sarah,Despatch,30047,Pick
LaSu15i7Si,"Laptop Susa 15"" i7 Silver",Laptop,Susa,"15""",i7,Silver,16*1*1,16,DQ93F,Laura,Despatch,30068,Pick
LaOv1432Gr,"Laptop Ovonel 14"" 32GB RAM Grey",Laptop,Ovonel,"14""",32GB RAM,Grey,16*1*1,4,BU97A,David,Despatch,30094,Pick
NoMuA4liBl,Notebook Music A4 line Black,Notebook,Music,A4,line,Black,48*10*5,2400,BM05H,Amy,Despatch,30078,Pick
NoExA5doGr,Notebook Excercise A5 dot Grey,Notebook,Excercise,A5,dot,Grey,48*10*5,2400,CW44G,John,Despatch,30044,Pick
DrTE90SlBe,Drawer TEWOL 900 Sliding Beige,Drawer,TEWOL,900,Sliding,Beige,8*1*1,7,AQ51C,David,Despatch,30082,Pick
CuTE12SlBe,Cupboard TEWOL 1200 Sliding Beige,Cupboard,TEWOL,1200,Sliding,Beige,8*1*1,8,DZ95A,Emily,Despatch,30016,Pick
TVGn65SFBl,"TV Gnusmag 65"" SFHD Black",TV,Gnusmag,"65""",SFHD,Black,8*1*1,6,AN95D,Laura,Despatch,30067,Pick
PrSoA4InMi,Printer Sonac A4 Inkjet Mix,Printer,Sonac,A4,Inkjet,Mix,16*1*1,4,BY59F,Jane,Despatch,30033,Pick
PeRe12WaGr,Pencil Reldeats 12 Watercolour Grey,Pencil,Reldeats,12,Watercolour,Grey,48*10*5,2400,CI54D,John,Despatch,30043,Pick
OfSEMErGr,Office Chair SEWOL M Ergonomic Grey,Office Chair,SEWOL,M,Ergonomic,Grey,16*1*1,7,AU18G,Jane,Despatch,30088,Pick
TVEs75S4Bl,"TV Esnesih 75"" S4K Black",TV,Esnesih,"75""",S4K,Black,8*1*1,8,BT71B,Laura,Despatch,30002,Pick
DrQE18SlWh,Drawer QEKI 1800 Sliding White,Drawer,QEKI,1800,Sliding,White,8*1*1,2,BL53B,Chris,Despatch,30014,Pick
LaYn1516Gr,"Laptop Ynos 15"" 16GB RAM Grey",Laptop,Ynos,"15""",16GB RAM,Grey,16*1*1,15,AL82H,Alex,Despatch,30037,Pick
TaTR10AuGr,Table TRAMK 1000 Auto Adjustable Grey,Table,TRAMK,1000,Auto Adjustable,Grey,8*1*1,8,BW80E,Chris,Despatch,30035,Pick
OfAELAdWh,Office Chair AEKI L Adjustable White,Office Chair,AEKI,L,Adjustable,White,16*1*1,16,CI80F,David,Despatch,30065,Pick
AlPH17i7Bl,"All-in-one PH 17"" i7 Black",All-in-one,PH,"17""",i7,Black,16*1*1,16,BQ47D,Chris,Despatch,30052,Pick
TVGL32S4Si,"TV GL 32"" S4K Silver",TV,GL,"32""",S4K,Silver,8*1*1,8,AM38E,John,Despatch,30093,Pick
CaTE18FiBe,Cabinet TEWOL 1800 Filing Beige,Cabinet,TEWOL,1800,Filing,Beige,8*1*1,5,AI65F,Sarah,Despatch,30049,Pick
TVYn32FHWh,"TV Ynos 32"" FHD White",TV,Ynos,"32""",FHD,White,8*1*1,8,AS03F,Jane,Despatch,30065,Pick
GaOGSHePi,Gaming Chair OGAP S Head pillow Pink,Gaming Chair,OGAP,S,Head pillow,Pink,16*1*1,14,BW43B,Amy,Despatch,30001,Pick
MoPH35WiBl,Mouse PH 350 Wireled Black,Mouse,PH,350,Wireled,Black,16*10*1,160,AI77C,Laura,Despatch,30074,Pick
PrPHA4WiWh,Printer PH A4 Wifi White,Printer,PH,A4,Wifi,White,16*1*1,12,AN85F,Mike,Despatch,30033,Pick
PeRe12SoPi,Pencil Reldeats 12 Soluble Pink,Pencil,Reldeats,12,Soluble,Pink,48*10*5,195,AT67F,John,Despatch,30057,Pick
TVGn42SFWh,"TV Gnusmag 42"" SFHD White",TV,Gnusmag,"42""",SFHD,White,8*1*1,8,AI41B,Jane,Despatch,30045,Pick
CaRG18SlBe,Cabinet RGAP 1800 Sliding Beige,Cabinet,RGAP,1800,Sliding,Beige,8*1*1,7,AQ67A,David,Despatch,30097,Pick
NoExA4liGr,Notebook Excercise A4 line Grey,Notebook,Excercise,A4,line,Grey,48*10*5,2400,DN02C,Amy,Despatch,30083,Pick
PeAl24HePi,Pencil Aloyarc 24 Hexagonal Pink,Pencil,Aloyarc,24,Hexagonal,Pink,48*10*5,2400,CK26H,David,Despatch,30091,Pick
TVYn75FHSi,"TV Ynos 75"" FHD Silver",TV,Ynos,"75""",FHD,Silver,8*1*1,8,DU51H,John,Despatch,30012,Pick
LaSu158GWh,"Laptop Susa 15"" 8GB RAM White",Laptop,Susa,"15""",8GB RAM,White,16*1*1,10,AT94D,Sarah,Despatch,30042,Pick
MoPH45WiBl,Mouse PH 450 Wireled Black,Mouse,PH,450,Wireled,Black,16*10*1,96,DF42E,Chris,Despatch,30018,Pick
CaWE12SlWh,Cabinet WENO 1200 Sliding White,Cabinet,WENO,1200,Sliding,White,8*1*1,3,CS83H,John,Despatch,30026,Pick
MoSu27BlNa,Mouse Susa 270 Bluetooth Navi,Mouse,Susa,270,Bluetooth,Navi,16*10*1,160,DO78H,Mike,Despatch,30012,Pick
GaXEMHeGr,Gaming Chair XENO M Head pillow Grey,Gaming Chair,XENO,M,Head pillow,Grey,16*1*1,16,DL16G,Emily,Despatch,30004,Pick
LaPH158GSi,"Laptop PH 15"" 8GB RAM Silver",Laptop,PH,"15""",8GB RAM,Silver,16*1*1,16,BW38A,Chris,Despatch,30018,Pick
CuTE90FiWh,Cupboard TEWOL 900 Filing White,Cupboard,TEWOL,900,Filing,White,8*1*1,3,BM40D,David,Despatch,30090,Pick
TVYn75S4Si,"TV Ynos 75"" S4K Silver",TV,Ynos,"75""",S4K,Silver,8*1*1,8,AJ03H,Laura,Despatch,30029,Pick
CaRG90FiBl,Cabinet RGAP 900 Filing Black,Cabinet,RGAP,900,Filing,Black,8*1*1,8,BT62D,Amy,Despatch,30028,Pick
AlOv17i5Si,"All-in-one Ovonel 17"" i5 Silver",All-in-one,Ovonel,"17""",i5,Silver,16*1*1,16,DW53F,Mike,Despatch,30019,Pick
CuTE18LoBl,Cupboard TEWOL 1800 Locker Black,Cupboard,TEWOL,1800,Locker,Black,8*1*1,1,AT83B,Mike,Despatch,30020,Pick
AlSu15i5Bl,"All-in-one Susa 15"" i5 Black",All-in-one,Susa,"15""",i5,Black,16*1*1,4,CS29B,Chris,Despatch,30026,Pick
OfXELLeWh,Office Chair XENO L Leather White,Office Chair,XENO,L,Leather,White,16*1*1,3,BX53E,Chris,Despatch,30003,Pick
MoPH27BlNa,Mouse PH 270 Bluetooth Navi,Mouse,PH,270,Bluetooth,Navi,16*10*1,160,BK88B,John,Despatch,30045,Pick
MoHc27MePi,Mouse Hcetigol 270 Mechanical Pink,Mouse,Hcetigol,270,Mechanical,Pink,16*10*1,160,BM08E,Sarah,Despatch,30055,Pick
SPNa24WaWh,SPen Nalin 24 Watercolour White,SPen,Nalin,24,Watercolour,White,48*10*5,2400,CT14H,John,Despatch,30099,Pick
CuQE12SlGr,Cupboard QEKI 1200 Sliding Grey,Cupboard,QEKI,1200,Sliding,Grey,8*1*1,2,CZ89G,John,Despatch,30012,Pick
OfOGMErWh,Office Chair OGAP M Ergonomic White,Office Chair,OGAP,M,Ergonomic,White,16*1*1,16,BU88A,John,Despatch,30068,Pick
TVGL75SFGr,"TV GL 75"" SFHD Grey",TV,GL,"75""",SFHD,Grey,8*1*1,3,AX65D,David,Despatch,30078,Pick
SPRe12WaBl,SPen Reldeats 12 Watercolour Black,SPen,Reldeats,12,Watercolour,Black,48*10*5,2400,BR03E,Alex,Despatch,30013,Pick
DrRG90LoBe,Drawer RGAP 900 Locker Beige,Drawer,RGAP,900,Locker,Beige,8*1*1,8,AU82H,Laura,Despatch,30079,Pick
KeHc35ErPi,Keyboard Hcetigol 350 Ergonomic Pink,Keyboard,Hcetigol,350,Ergonomic,Pink,16*10*1,47,DZ57F,Jane,Despatch,30097,Pick
SPNa12WaBl,SPen Nalin 12 Watercolour Black,SPen,Nalin,12,Watercolour,Black,48*10*5,849,CT98C,Jane,Despatch,30093,Pick
CaWE90SlBe,Cabinet WENO 900 Sliding Beige,Cabinet,WENO,900,Sliding,Beige,8*1*1,5,DJ81D,Sarah,Despatch,30093,Pick
NoMuA4liSi,Notebook Music A4 line Silver,Notebook,Music,A4,line,Silver,48*10*5,2400,CO40A,Chris,Despatch,30000,Pick
OfSELLeBl,Office Chair SEWOL L Leather Black,Office Chair,SEWOL,L,Leather,Black,16*1*1,16,DT06F,Chris,Despatch,30007,Pick
PeRe50SoBl,Pencil Reldeats 50 Soluble Black,Pencil,Reldeats,50,Soluble,Black,48*10*5,880,DN70G,Amy,Despatch,30025,Pick
PrSoA2MoMi,Printer Sonac A2 Mono Mix,Printer,Sonac,A2,Mono,Mix,16*1*1,16,DJ91B,Sarah,Despatch,30023,Pick
NoGrA5doSi,Notebook Graph A5 dot Silver,Notebook,Graph,A5,dot,Silver,48*10*5,2400,DW02F,Alex,Despatch,30007,Pick
TaCI10AuSi,Table CITSATNAF 1000 Auto Adjustable Silver,Table,CITSATNAF,1000,Auto Adjustable,Silver,8*1*1,1,CR76E,Emily,Despatch,30091,Pick
GaSELErWh,Gaming Chair SEWOL L Ergonomic White,Gaming Chair,SEWOL,L,Ergonomic,White,16*1*1,2,CG77E,David,Despatch,30031,Pick
MoHc35MeNa,Mouse Hcetigol 350 Mechanical Navi,Mouse,Hcetigol,350,Mechanical,Navi,16*10*1,151,BX22G,Mike,Despatch,30010,Pick
OfAEMErBl,Office Chair AEKI M Ergonomic Black,Office Chair,AEKI,M,Ergonomic,Black,16*1*1,16,DZ19F,Amy,Despatch,30043,Pick
TaCI15AdWh,Table CITSATNAF 1500 Adjustable White,Table,CITSATNAF,1500,Adjustable,White,8*1*1,6,BN31H,Laura,Despatch,30063,Pick
GaAESAdWh,Gaming Chair AEKI S Adjustable White,Gaming Chair,AEKI,S,Adjustable,White,16*1*1,16,BR81E,Chris,Despatch,30002,Pick
PrSoA3WiGr,Printer Sonac A3 Wifi Grey,Printer,Sonac,A3,Wifi,Grey,16*1*1,2,CQ01A,Chris,Despatch,30071,Pick
MoRe45BlWh,Mouse Rerar 450 Bluetooth White,Mouse,Rerar,450,Bluetooth,White,16*10*1,131,AS88F,Alex,Despatch,30018,Pick
CaWE12LoWh,Cabinet WENO 1200 Locker White,Cabinet,WENO,1200,Locker,White,8*1*1,8,CV98G,Mike,Despatch,30099,Pick
LaPH1732Si,"Laptop PH 17"" 32GB RAM Silver",Laptop,PH,"17""",32GB RAM,Silver,16*1*1,13,AW91F,Amy,Despatch,30018,Pick
MoSu27BlBl,Mouse Susa 270 Bluetooth Black,Mouse,Susa,270,Bluetooth,Black,16*10*1,160,AR85A,Jane,Despatch,30010,Pick
CaQE90SlBl,Cabinet QEKI 900 Sliding Black,Cabinet,QEKI,900,Sliding,Black,8*1*1,2,CQ38H,Sarah,Despatch,30028,Pick
PrPHA2InWh,Printer PH A2 Inkjet White,Printer,PH,A2,Inkjet,White,16*1*1,12,AU02B,Alex,Despatch,30034,Pick
DrWE12FiBl,Drawer WENO 1200 Filing Black,Drawer,WENO,1200,Filing,Black,8*1*1,8,CQ83A,Laura,Despatch,30000,Pick
TVEs50SFGr,"TV Esnesih 50"" SFHD Grey",TV,Esnesih,"50""",SFHD,Grey,8*1*1,8,CJ53H,Laura,Despatch,30036,Pick
TaCI10AuWh,Table CITSATNAF 1000 Auto Adjustable White,Table,CITSATNAF,1000,Auto Adjustable,White,8*1*1,8,CU98G,Amy,Despatch,30029,Pick
LaSu158GWh,"Laptop Susa 15"" 8GB RAM White",Laptop,Susa,"15""",8GB RAM,White,16*1*1,16,BV01G,Amy,Despatch,30005,Pick
OfAEMLeBl,Office Chair AEKI M Leather Black,Office Chair,AEKI,M,Leather,Black,16*1*1,16,DW21B,Alex,Despatch,30098,Pick
PrSoA3InWh,Printer Sonac A3 Inkjet White,Printer,Sonac,A3,Inkjet,White,16*1*1,16,AY07C,Sarah,Despatch,30032,Pick
OfXESHeBl,Office Chair XENO S Head pillow Black,Office Chair,XENO,S,Head pillow,Black,16*1*1,12,AN63F,Jane,Despatch,30001,Pick
CuQE18FiBe,Cupboard QEKI 1800 Filing Beige,Cupboard,QEKI,1800,Filing,Beige,8*1*1,8,BJ42D,Chris,Despatch,30062,Pick
PrSoA3AlGr,Printer Sonac A3 All-in-one Grey,Printer,Sonac,A3,All-in-one,Grey,16*1*1,16,CO34G,Chris,Despatch,30021,Pick
TVGL32FHSi,"TV GL 32"" FHD Silver",TV,GL,"32""",FHD,Silver,8*1*1,2,BH23F,David,Despatch,30050,Pick
AlRe178GGr,"All-in-one Rezar 17"" 8GB RAM Grey",All-in-one,Rezar,"17""",8GB RAM,Grey,16*1*1,4,AI03H,Chris,Despatch,30064,Pick
PrNoA3MoMi,Printer Nospe A3 Mono Mix,Printer,Nospe,A3,Mono,Mix,16*1*1,11,CP24B,Emily,Despatch,30055,Pick
CaQE18SlGr,Cabinet QEKI 1800 Sliding Grey,Cabinet,QEKI,1800,Sliding,Grey,8*1*1,2,AT05H,Emily,Despatch,30063,Pick
LaRe17i5Wh,"Laptop Rezar 17"" i5 White",Laptop,Rezar,"17""",i5,White,16*1*1,16,BZ45G,Jane,Despatch,30095,Pick
MoSu45WiPi,Mouse Susa 450 Wireled Pink,Mouse,Susa,450,Wireled,Pink,16*10*1,60,CH36C,Chris,Despatch,30099,Pick
OfOGSAdPi,Office Chair OGAP S Adjustable Pink,Office Chair,OGAP,S,Adjustable,Pink,16*1*1,16,AJ58C,Sarah,Despatch,30084,Pick
CuWE90DoWh,Cupboard WENO 900 Door White,Cupboard,WENO,900,Door,White,8*1*1,8,AJ30H,Sarah,Despatch,30068,Pick
PrNoA4InGr,Printer Nospe A4 Inkjet Grey,Printer,Nospe,A4,Inkjet,Grey,16*1*1,16,AY67F,Laura,Despatch,30073,Pick
TVGn65S4Gr,"TV Gnusmag 65"" S4K Grey",TV,Gnusmag,"65""",S4K,Grey,8*1*1,6,BR25D,Amy,Despatch,30034,Pick
NoMuA5liBl,Notebook Music A5 line Black,Notebook,Music,A5,line,Black,48*10*5,2400,AV81F,Sarah,Despatch,30061,Pick
CaRG12FiBe,Cabinet RGAP 1200 Filing Beige,Cabinet,RGAP,1200,Filing,Beige,8*1*1,8,DV45G,Alex,Despatch,30087,Pick
AlYn178GWh,"All-in-one Ynos 17"" 8GB RAM White",All-in-one,Ynos,"17""",8GB RAM,White,16*1*1,12,BX60B,Alex,Despatch,30050,Pick
SPGi24SoGr,SPen Gib 24 Soluble Grey,SPen,Gib,24,Soluble,Grey,48*10*5,599,CI28H,John,Despatch,30049,Pick
PrSoA2LaMi,Printer Sonac A2 Laser Mix,Printer,Sonac,A2,Laser,Mix,16*1*1,16,DZ34A,Alex,Despatch,30085,Pick
OfAESAdBl,Office Chair AEKI S Adjustable Black,Office Chair,AEKI,S,Adjustable,Black,16*1*1,16,CM49D,Alex,Despatch,30065,Pick
GaXELAdPi,Gaming Chair XENO L Adjustable Pink,Gaming Chair,XENO,L,Adjustable,Pink,16*1*1,3,AS12F,Sarah,Despatch,30046,Pick
GaOGSErGr,Gaming Chair OGAP S Ergonomic Grey,Gaming Chair,OGAP,S,Ergonomic,Grey,16*1*1,16,BX88B,Emily,Despatch,30014,Pick
TVGn50FHGr,"TV Gnusmag 50"" FHD Grey",TV,Gnusmag,"50""",FHD,Grey,8*1*1,8,DW82B,Alex,Despatch,30038,Pick
TVGn75SFBl,"TV Gnusmag 75"" SFHD Black",TV,Gnusmag,"75""",SFHD,Black,8*1*1,8,CZ11F,John,Despatch,30036,Pick
AlYn15i7Si,"All-in-one Ynos 15"" i7 Silver",All-in-one,Ynos,"15""",i7,Silver,16*1*1,16,BG53B,Alex,Despatch,30087,Pick
OfAESHePi,Office Chair AEKI S Head pillow Pink,Office Chair,AEKI,S,Head pillow,Pink,16*1*1,16,AZ89A,Amy,Despatch,30009,Pick
CuWE18FiBe,Cupboard WENO 1800 Filing Beige,Cupboard,WENO,1800,Filing,Beige,8*1*1,5,AM88D,Mike,Despatch,30094,Pick
TVEs324KBl,"TV Esnesih 32"" 4K Black",TV,Esnesih,"32""",4K,Black,8*1*1,8,AZ74E,Emily,Despatch,30054,Pick
OfSELHeWh,Office Chair SEWOL L Head pillow White,Office Chair,SEWOL,L,Head pillow,White,16*1*1,12,AH89E,Jane,Despatch,30001,Pick
TVGL32FHWh,"TV GL 32"" FHD White",TV,GL,"32""",FHD,White,8*1*1,8,CP59E,Amy,Despatch,30004,Pick
CaRG12LoBl,Cabinet RGAP 1200 Locker Black,Cabinet,RGAP,1200,Locker,Black,8*1*1,8,CU75H,David,Despatch,30029,Pick
KeHc35WiPi,Keyboard Hcetigol 350 Wireled Pink,Keyboard,Hcetigol,350,Wireled,Pink,16*10*1,103,BI04B,Chris,Despatch,30044,Pick
KeRe35WiNa,Keyboard Rerar 350 Wireled Navi,Keyboard,Rerar,350,Wireled,Navi,16*10*1,160,BI57D,Jane,Despatch,30003,Pick
DrWE18SlWh,Drawer WENO 1800 Sliding White,Drawer,WENO,1800,Sliding,White,8*1*1,1,DS22C,Mike,Despatch,30058,Pick
CaWE12DoBe,Cabinet WENO 1200 Door Beige,Cabinet,WENO,1200,Door,Beige,8*1*1,7,BH28F,Chris,Despatch,30042,Pick
CaWE12DoGr,Cabinet WENO 1200 Door Grey,Cabinet,WENO,1200,Door,Grey,8*1*1,8,CG36H,Sarah,Despatch,30018,Pick
OfAEMLeBl,Office Chair AEKI M Leather Black,Office Chair,AEKI,M,Leather,Black,16*1*1,16,DT29F,Mike,Despatch,30035,Pick
TVGL32S4Bl,"TV GL 32"" S4K Black",TV,GL,"32""",S4K,Black,8*1*1,2,CI16F,Mike,Despatch,30027,Pick
AlRe148GBl,"All-in-one Rezar 14"" 8GB RAM Black",All-in-one,Rezar,"14""",8GB RAM,Black,16*1*1,16,DU52F,Alex,Despatch,30091,Pick
GaAESErPi,Gaming Chair AEKI S Ergonomic Pink,Gaming Chair,AEKI,S,Ergonomic,Pink,16*1*1,16,AL14B,Alex,Despatch,30030,Pick
DrTE18FiBe,Drawer TEWOL 1800 Filing Beige,Drawer,TEWOL,1800,Filing,Beige,8*1*1,7,CP74B,Emily,Despatch,30097,Pick
MoHc35WiWh,Mouse Hcetigol 350 Wireled White,Mouse,Hcetigol,350,Wireled,White,16*10*1,160,BX15B,John,Despatch,30070,Pick
AlOv17i5Si,"All-in-one Ovonel 17"" i5 Silver",All-in-one,Ovonel,"17""",i5,Silver,16*1*1,1,AS11B,Emily,Despatch,30022,Pick
KePH27MeBl,Keyboard PH 270 Mechanical Black,Keyboard,PH,270,Mechanical,Black,16*10*1,160,AG91E,John,Despatch,30089,Pick
PeNa12HeGr,Pencil Nalin 12 Hexagonal Grey,Pencil,Nalin,12,Hexagonal,Grey,48*10*5,1886,DN15F,John,Despatch,30078,Pick
SPAl50WaWh,SPen Aloyarc 50 Watercolour White,SPen,Aloyarc,50,Watercolour,White,48*10*5,2400,BX24H,Mike,Despatch,30051,Pick
PeNa12HePi,Pencil Nalin 12 Hexagonal Pink,Pencil,Nalin,12,Hexagonal,Pink,48*10*5,2400,BJ12A,Chris,Despatch,30098,Pick
CuTE18SlBl,Cupboard TEWOL 1800 Sliding Black,Cupboard,TEWOL,1800,Sliding,Black,8*1*1,5,DY07E,Jane,Despatch,30028,Pick
KePH45BlPi,Keyboard PH 450 Bluetooth Pink,Keyboard,PH,450,Bluetooth,Pink,16*10*1,160,DZ45C,Jane,Despatch,30016,Pick
CaTE12LoWh,Cabinet TEWOL 1200 Locker White,Cabinet,TEWOL,1200,Locker,White,8*1*1,8,CM18D,Jane,Despatch,30027,Pick
CuTE12SlWh,Cupboard TEWOL 1200 Sliding White,Cupboard,TEWOL,1200,Sliding,White,8*1*1,8,AG53F,Laura,Despatch,30053,Pick
TaTR10AdBl,Table TRAMA 1000 Adjustable Black,Table,TRAMA,1000,Adjustable,Black,8*1*1,8,DN87E,Mike,Despatch,30076,Pick
TVYn32FHWh,"TV Ynos 32"" FHD White",TV,Ynos,"32""",FHD,White,8*1*1,8,DS85D,Emily,Despatch,30057,Pick
LaPH1516Bl,"Laptop PH 15"" 16GB RAM Black",Laptop,PH,"15""",16GB RAM,Black,16*1*1,16,DN47A,David,Despatch,30035,Pick
PeGi50WaBl,Pencil Gib 50 Watercolour Black,Pencil,Gib,50,Watercolour,Black,48*10*5,849,BS67A,Jane,Despatch,30075,Pick
LaSu1716Wh,"Laptop Susa 17"" 16GB RAM White",Laptop,Susa,"17""",16GB RAM,White,16*1*1,16,AF78H,Alex,Despatch,30083,Pick
OfSEMLePi,Office Chair SEWOL M Leather Pink,Office Chair,SEWOL,M,Leather,Pink,16*1*1,8,CT63E,Alex,Despatch,30068,Pick
SPRe24SoBl,SPen Reldeats 24 Soluble Black,SPen,Reldeats,24,Soluble,Black,48*10*5,588,CX53G,Mike,Despatch,30011,Pick
MoPH27BlBl,Mouse PH 270 Bluetooth Black,Mouse,PH,270,Bluetooth,Black,16*10*1,160,CS46H,Jane,Despatch,30036,Pick
GaOGMHeWh,Gaming Chair OGAP M Head pillow White,Gaming Chair,OGAP,M,Head pillow,White,16*1*1,11,CU90F,Emily,Despatch,30066,Pick
PrReA3InWh,Printer Rehtorb A3 Inkjet White,Printer,Rehtorb,A3,Inkjet,White,16*1*1,16,BK92D,David,Despatch,30087,Pick
PrReA2LaWh,Printer Rehtorb A2 Laser White,Printer,Rehtorb,A2,Laser,White,16*1*1,16,DN30C,Jane,Despatch,30010,Pick
MoRe35MeBl,Mouse Rerar 350 Mechanical Black,Mouse,Rerar,350,Mechanical,Black,16*10*1,160,CS77H,Alex,Despatch,30001,Pick
KeHc45BlWh,Keyboard Hcetigol 450 Bluetooth White,Keyboard,Hcetigol,450,Bluetooth,White,16*10*1,160,BY48A,Alex,Despatch,30051,Pick
LaPH1716Wh,"Laptop PH 17"" 16GB RAM White",Laptop,PH,"17""",16GB RAM,White,16*1*1,16,DY18C,Jane,Despatch,30098,Pick
SPRe50WaGr,SPen Reldeats 50 Watercolour Grey,SPen,Reldeats,50,Watercolour,Grey,48*10*5,1525,AV44A,Laura,Despatch,30012,Pick
