Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,To,Customer,Task
LaPH1416Si,"Laptop PH 14"" 16GB RAM Silver",Laptop,PH,"14""",16GB RAM,Silver,16*1*1,16,DV09A,David,Despatch,30036,Pick
SPGi12HeBl,SPen Gib 12 Hexagonal Black,SPen,Gib,12,Hexagonal,Black,48*10*5,1006,BN52C,Mike,Despatch,30037,Pick
AlPH14i7Gr,"All-in-one PH 14"" i7 Grey",All-in-one,PH,"14""",i7,Grey,16*1*1,16,CV34F,Laura,Despatch,30008,Pick
DrRG12DoGr,Drawer RGAP 1200 Door Grey,Drawer,RGAP,1200,Door,Grey,8*1*1,8,AU04D,Amy,Despatch,30006,Pick
NoMuA4doWh,Notebook Music A4 dot White,Notebook,Music,A4,dot,White,48*10*5,2400,AP55H,John,Despatch,30012,Pick
TaAE15FrBl,Table AEKI 1500 Frame Black,Table,AEKI,1500,Frame,Black,8*1*1,2,BF62G,Chris,Despatch,30018,Pick
TaTR10AdBl,Table TRAMA 1000 Adjustable Black,Table,TRAMA,1000,Adjustable,Black,8*1*1,6,CY62D,Chris,Despatch,30046,Pick
TVYn32FHWh,"TV Ynos 32"" FHD White",TV,Ynos,"32""",FHD,White,8*1*1,8,CG37C,Alex,Despatch,30022,Pick
AlOv1732Gr,"All-in-one Ovonel 17"" 32GB RAM Grey",All-in-one,Ovonel,"17""",32GB RAM,Grey,16*1*1,16,BY86H,Amy,Despatch,30066,Pick
NoMuA5ruGr,Notebook Music A5 ruled Grey,Notebook,Music,A5,ruled,Grey,48*10*5,1244,BO80B,Sarah,Despatch,30059,Pick
TVEs50S4Si,"TV Esnesih 50"" S4K Silver",TV,Esnesih,"50""",S4K,Silver,8*1*1,8,AY52D,Emily,Despatch,30081,Pick
AlYn15i5Si,"All-in-one Ynos 15"" i5 Silver",All-in-one,Ynos,"15""",i5,Silver,16*1*1,8,BI93E,Alex,Despatch,30060,Pick
AlPH178GSi,"All-in-one PH 17"" 8GB RAM Silver",All-in-one,PH,"17""",8GB RAM,Silver,16*1*1,16,CX93A,Alex,Despatch,30002,Pick
LaRe15i7Gr,"Laptop Rezar 15"" i7 Grey",Laptop,Rezar,"15""",i7,Grey,16*1*1,16,CK26E,Alex,Despatch,30011,Pick
CaQE90SlBe,Cabinet QEKI 900 Sliding Beige,Cabinet,QEKI,900,Sliding,Beige,8*1*1,8,AV13C,Emily,Despatch,30030,Pick
CaWE90SlBl,Cabinet WENO 900 Sliding Black,Cabinet,WENO,900,Sliding,Black,8*1*1,6,DP26B,Alex,Despatch,30064,Pick
DrWE18DoWh,Drawer WENO 1800 Door White,Drawer,WENO,1800,Door,White,8*1*1,8,AJ10A,Sarah,Despatch,30017,Pick
TaAE10AuWh,Table AEKI 1000 Auto Adjustable White,Table,AEKI,1000,Auto Adjustable,White,8*1*1,8,DG09F,Sarah,Despatch,30037,Pick
TVYn32FHWh,"TV Ynos 32"" FHD White",TV,Ynos,"32""",FHD,White,8*1*1,8,AW48F,Laura,Despatch,30011,Pick
DrQE90FiBe,Drawer QEKI 900 Filing Beige,Drawer,QEKI,900,Filing,Beige,8*1*1,5,CQ62D,Emily,Despatch,30069,Pick
KeHc45BlWh,Keyboard Hcetigol 450 Bluetooth White,Keyboard,Hcetigol,450,Bluetooth,White,16*10*1,37,DL39F,David,Despatch,30098,Pick
LaPH15i7Si,"Laptop PH 15"" i7 Silver",Laptop,PH,"15""",i7,Silver,16*1*1,12,CF82G,Mike,Despatch,30003,Pick
DrWE90LoWh,Drawer WENO 900 Locker White,Drawer,WENO,900,Locker,White,8*1*1,8,AT46D,Emily,Despatch,30066,Pick
PrSoA3AlMi,Printer Sonac A3 All-in-one Mix,Printer,Sonac,A3,All-in-one,Mix,16*1*1,3,CV25G,Alex,Despatch,30062,Pick
NoGrA5liWh,Notebook Graph A5 line White,Notebook,Graph,A5,line,White,48*10*5,494,AS48D,Alex,Despatch,30077,Pick
DrWE12DoBe,Drawer WENO 1200 Door Beige,Drawer,WENO,1200,Door,Beige,8*1*1,8,DN26C,Mike,Despatch,30096,Pick
CuRG90LoBe,Cupboard RGAP 900 Locker Beige,Cupboard,RGAP,900,Locker,Beige,8*1*1,2,CI85H,Emily,Despatch,30040,Pick
TVGn504KWh,"TV Gnusmag 50"" 4K White",TV,Gnusmag,"50""",4K,White,8*1*1,2,DJ39E,Mike,Despatch,30069,Pick
MoPH35BlNa,Mouse PH 350 Bluetooth Navi,Mouse,PH,350,Bluetooth,Navi,16*10*1,56,AI01E,Chris,Despatch,30046,Pick
MoPH27MeNa,Mouse PH 270 Mechanical Navi,Mouse,PH,270,Mechanical,Navi,16*10*1,153,DZ05C,Mike,Despatch,30057,Pick
TaTR10AuGr,Table TRAMK 1000 Auto Adjustable Grey,Table,TRAMK,1000,Auto Adjustable,Grey,8*1*1,1,BP42H,Amy,Despatch,30061,Pick
PeNa24HePi,Pencil Nalin 24 Hexagonal Pink,Pencil,Nalin,24,Hexagonal,Pink,48*10*5,1163,DL37C,Mike,Despatch,30007,Pick
PeNa12SoWh,Pencil Nalin 12 Soluble White,Pencil,Nalin,12,Soluble,White,48*10*5,2400,CI81G,Mike,Despatch,30039,Pick
CaWE18SlBl,Cabinet WENO 1800 Sliding Black,Cabinet,WENO,1800,Sliding,Black,8*1*1,8,DJ70H,Emily,Despatch,30083,Pick
MoSu45MeNa,Mouse Susa 450 Mechanical Navi,Mouse,Susa,450,Mechanical,Navi,16*10*1,109,BQ84A,David,Despatch,30045,Pick
CuRG90DoWh,Cupboard RGAP 900 Door White,Cupboard,RGAP,900,Door,White,8*1*1,6,BQ35D,Mike,Despatch,30097,Pick
AlPH1532Si,"All-in-one PH 15"" 32GB RAM Silver",All-in-one,PH,"15""",32GB RAM,Silver,16*1*1,4,CW57E,Chris,Despatch,30045,Pick
GaOGSErGr,Gaming Chair OGAP S Ergonomic Grey,Gaming Chair,OGAP,S,Ergonomic,Grey,16*1*1,16,BI40E,Mike,Despatch,30067,Pick
GaSELAdBl,Gaming Chair SEWOL L Adjustable Black,Gaming Chair,SEWOL,L,Adjustable,Black,16*1*1,4,DG63F,Jane,Despatch,30053,Pick
MoRe35MeNa,Mouse Rerar 350 Mechanical Navi,Mouse,Rerar,350,Mechanical,Navi,16*10*1,98,CQ56B,Alex,Despatch,30090,Pick
TVYn32FHWh,"TV Ynos 32"" FHD White",TV,Ynos,"32""",FHD,White,8*1*1,3,DU33D,Alex,Despatch,30051,Pick
PeNa24SoPi,Pencil Nalin 24 Soluble Pink,Pencil,Nalin,24,Soluble,Pink,48*10*5,1708,AF19G,Chris,Despatch,30066,Pick
LaYn158GBl,"Laptop Ynos 15"" 8GB RAM Black",Laptop,Ynos,"15""",8GB RAM,Black,16*1*1,6,BN66E,Sarah,Despatch,30041,Pick
OfOGSErGr,Office Chair OGAP S Ergonomic Grey,Office Chair,OGAP,S,Ergonomic,Grey,16*1*1,5,DW23E,Sarah,Despatch,30080,Pick
DrWE12LoBe,Drawer WENO 1200 Locker Beige,Drawer,WENO,1200,Locker,Beige,8*1*1,8,DG88E,Laura,Despatch,30025,Pick
AlOv1532Si,"All-in-one Ovonel 15"" 32GB RAM Silver",All-in-one,Ovonel,"15""",32GB RAM,Silver,16*1*1,14,DT46A,Jane,Despatch,30009,Pick
AlPH148GBl,"All-in-one PH 14"" 8GB RAM Black",All-in-one,PH,"14""",8GB RAM,Black,16*1*1,16,AH23B,Jane,Despatch,30013,Pick
MoSu35WiBl,Mouse Susa 350 Wireled Black,Mouse,Susa,350,Wireled,Black,16*10*1,24,BK08F,Jane,Despatch,30022,Pick
PrSoA2MoBl,Printer Sonac A2 Mono Black,Printer,Sonac,A2,Mono,Black,16*1*1,1,CR82G,Emily,Despatch,30065,Pick
LaPH17i7Wh,"Laptop PH 17"" i7 White",Laptop,PH,"17""",i7,White,16*1*1,16,CO89H,John,Despatch,30076,Pick
DrRG18DoGr,Drawer RGAP 1800 Door Grey,Drawer,RGAP,1800,Door,Grey,8*1*1,6,BR98B,Amy,Despatch,30008,Pick
OfSEMLeWh,Office Chair SEWOL M Leather White,Office Chair,SEWOL,M,Leather,White,16*1*1,11,CO05G,Alex,Despatch,30092,Pick
PeAl24HeBl,Pencil Aloyarc 24 Hexagonal Black,Pencil,Aloyarc,24,Hexagonal,Black,48*10*5,2400,CY04B,Chris,Despatch,30015,Pick
NoMuA3liGr,Notebook Music A3 line Grey,Notebook,Music,A3,line,Grey,48*10*5,1454,AU44D,Amy,Despatch,30055,Pick
LaRe1532Gr,"Laptop Rezar 15"" 32GB RAM Grey",Laptop,Rezar,"15""",32GB RAM,Grey,16*1*1,9,DZ93B,Mike,Despatch,30063,Pick
TaTR15FrWh,Table TRAMK 1500 Frame White,Table,TRAMK,1500,Frame,White,8*1*1,8,AG43G,David,Despatch,30074,Pick
SPNa24WaWh,SPen Nalin 24 Watercolour White,SPen,Nalin,24,Watercolour,White,48*10*5,927,BW41E,Amy,Despatch,30060,Pick
PeNa24SoBl,Pencil Nalin 24 Soluble Black,Pencil,Nalin,24,Soluble,Black,48*10*5,2400,CP48E,David,Despatch,30092,Pick
MoRe45MePi,Mouse Rerar 450 Mechanical Pink,Mouse,Rerar,450,Mechanical,Pink,16*10*1,40,AS85A,Jane,Despatch,30074,Pick
AlOv17i7Bl,"All-in-one Ovonel 17"" i7 Black",All-in-one,Ovonel,"17""",i7,Black,16*1*1,16,AW91D,Jane,Despatch,30071,Pick
KeRe45BlPi,Keyboard Rerar 450 Bluetooth Pink,Keyboard,Rerar,450,Bluetooth,Pink,16*10*1,57,DO46B,Mike,Despatch,30093,Pick
LaRe158GWh,"Laptop Rezar 15"" 8GB RAM White",Laptop,Rezar,"15""",8GB RAM,White,16*1*1,5,DT66C,Emily,Despatch,30023,Pick
AlOv14i7Si,"All-in-one Ovonel 14"" i7 Silver",All-in-one,Ovonel,"14""",i7,Silver,16*1*1,16,AM61G,John,Despatch,30005,Pick
DrQE18FiWh,Drawer QEKI 1800 Filing White,Drawer,QEKI,1800,Filing,White,8*1*1,8,BV39F,Emily,Despatch,30091,Pick
MoHc35MeWh,Mouse Hcetigol 350 Mechanical White,Mouse,Hcetigol,350,Mechanical,White,16*10*1,160,CR59D,Jane,Despatch,30099,Pick
NoScA5doWh,Notebook Scrap A5 dot White,Notebook,Scrap,A5,dot,White,48*10*5,2400,DO27F,Sarah,Despatch,30050,Pick
CuWE18LoWh,Cupboard WENO 1800 Locker White,Cupboard,WENO,1800,Locker,White,8*1*1,3,DY21F,Laura,Despatch,30027,Pick
PrSoA4WiMi,Printer Sonac A4 Wifi Mix,Printer,Sonac,A4,Wifi,Mix,16*1*1,6,AV03H,Chris,Despatch,30080,Pick
DrQE12FiWh,Drawer QEKI 1200 Filing White,Drawer,QEKI,1200,Filing,White,8*1*1,7,DM89G,Amy,Despatch,30019,Pick
GaOGLErBl,Gaming Chair OGAP L Ergonomic Black,Gaming Chair,OGAP,L,Ergonomic,Black,16*1*1,10,CX60G,Sarah,Despatch,30052,Pick
KePH27WiBl,Keyboard PH 270 Wireled Black,Keyboard,PH,270,Wireled,Black,16*10*1,7,CM03F,Amy,Despatch,30077,Pick
PrPHA4WiMi,Printer PH A4 Wifi Mix,Printer,PH,A4,Wifi,Mix,16*1*1,16,CH67G,Sarah,Despatch,30063,Pick
CaRG12SlBe,Cabinet RGAP 1200 Sliding Beige,Cabinet,RGAP,1200,Sliding,Beige,8*1*1,8,AM42B,Chris,Despatch,30062,Pick
OfAEMErBl,Office Chair AEKI M Ergonomic Black,Office Chair,AEKI,M,Ergonomic,Black,16*1*1,16,DJ19D,Sarah,Despatch,30073,Pick
LaOv15i7Wh,"Laptop Ovonel 15"" i7 White",Laptop,Ovonel,"15""",i7,White,16*1*1,16,AV14G,Chris,Despatch,30010,Pick
OfXESLePi,Office Chair XENO S Leather Pink,Office Chair,XENO,S,Leather,Pink,16*1*1,1,BK71B,Jane,Despatch,30076,Pick
PrNoA2AlMi,Printer Nospe A2 All-in-one Mix,Printer,Nospe,A2,All-in-one,Mix,16*1*1,16,DS67A,Jane,Despatch,30091,Pick
MoRe27WiNa,Mouse Rerar 270 Wireled Navi,Mouse,Rerar,270,Wireled,Navi,16*10*1,160,BY51H,Alex,Despatch,30098,Pick
CuRG12SlGr,Cupboard RGAP 1200 Sliding Grey,Cupboard,RGAP,1200,Sliding,Grey,8*1*1,5,BN49D,Sarah,Despatch,30061,Pick
MoPH35WiPi,Mouse PH 350 Wireled Pink,Mouse,PH,350,Wireled,Pink,16*10*1,160,CH29D,Chris,Despatch,30019,Pick
CuWE90SlBl,Cupboard WENO 900 Sliding Black,Cupboard,WENO,900,Sliding,Black,8*1*1,8,AL25E,David,Despatch,30031,Pick
AlPH1732Wh,"All-in-one PH 17"" 32GB RAM White",All-in-one,PH,"17""",32GB RAM,White,16*1*1,16,AU50C,Laura,Despatch,30035,Pick
LaYn148GSi,"Laptop Ynos 14"" 8GB RAM Silver",Laptop,Ynos,"14""",8GB RAM,Silver,16*1*1,16,AV92C,Laura,Despatch,30065,Pick
GaOGSHePi,Gaming Chair OGAP S Head pillow Pink,Gaming Chair,OGAP,S,Head pillow,Pink,16*1*1,16,CO50H,John,Despatch,30089,Pick
GaSELErWh,Gaming Chair SEWOL L Ergonomic White,Gaming Chair,SEWOL,L,Ergonomic,White,16*1*1,16,BV18A,David,Despatch,30058,Pick
AlSu17i7Gr,"All-in-one Susa 17"" i7 Grey",All-in-one,Susa,"17""",i7,Grey,16*1*1,5,AY15H,Emily,Despatch,30002,Pick
DrWE90DoWh,Drawer WENO 900 Door White,Drawer,WENO,900,Door,White,8*1*1,8,AY50D,Emily,Despatch,30045,Pick
NoExA4liGr,Notebook Excercise A4 line Grey,Notebook,Excercise,A4,line,Grey,48*10*5,2400,BW51C,Amy,Despatch,30032,Pick
CuWE18LoGr,Cupboard WENO 1800 Locker Grey,Cupboard,WENO,1800,Locker,Grey,8*1*1,8,BT62G,Laura,Despatch,30086,Pick
PeGi24SoPi,Pencil Gib 24 Soluble Pink,Pencil,Gib,24,Soluble,Pink,48*10*5,667,CF98G,Alex,Despatch,30075,Pick
CuQE12SlGr,Cupboard QEKI 1200 Sliding Grey,Cupboard,QEKI,1200,Sliding,Grey,8*1*1,8,DO88C,Emily,Despatch,30036,Pick
TaCI10FrGr,Table CITSATNAF 1000 Frame Grey,Table,CITSATNAF,1000,Frame,Grey,8*1*1,4,CW44D,Emily,Despatch,30058,Pick
KeSu45MeNa,Keyboard Susa 450 Mechanical Navi,Keyboard,Susa,450,Mechanical,Navi,16*10*1,160,DF56B,Chris,Despatch,30084,Pick
PrNoA3InGr,Printer Nospe A3 Inkjet Grey,Printer,Nospe,A3,Inkjet,Grey,16*1*1,8,DZ54F,Alex,Despatch,30036,Pick
TVGL50FHGr,"TV GL 50"" FHD Grey",TV,GL,"50""",FHD,Grey,8*1*1,7,DO02A,Emily,Despatch,30026,Pick
AlPH1732Si,"All-in-one PH 17"" 32GB RAM Silver",All-in-one,PH,"17""",32GB RAM,Silver,16*1*1,16,AP22B,John,Despatch,30048,Pick
TVGn324KGr,"TV Gnusmag 32"" 4K Grey",TV,Gnusmag,"32""",4K,Grey,8*1*1,2,CM19F,Alex,Despatch,30007,Pick
TVEs654KSi,"TV Esnesih 65"" 4K Silver",TV,Esnesih,"65""",4K,Silver,8*1*1,8,DZ35E,Chris,Despatch,30080,Pick
LaYn15i5Bl,"Laptop Ynos 15"" i5 Black",Laptop,Ynos,"15""",i5,Black,16*1*1,16,DN57H,Mike,Despatch,30025,Pick
TVYn42SFBl,"TV Ynos 42"" SFHD Black",TV,Ynos,"42""",SFHD,Black,8*1*1,8,AK23B,Jane,Despatch,30074,Pick
KeHc45WiBl,Keyboard Hcetigol 450 Wireled Black,Keyboard,Hcetigol,450,Wireled,Black,16*10*1,119,CY43D,John,Despatch,30059,Pick
PrPHA4InBl,Printer PH A4 Inkjet Black,Printer,PH,A4,Inkjet,Black,16*1*1,16,AQ67A,Amy,Despatch,30063,Pick
KeHc27BlWh,Keyboard Hcetigol 270 Bluetooth White,Keyboard,Hcetigol,270,Bluetooth,White,16*10*1,15,BW36E,Chris,Despatch,30064,Pick
TVEs50SFGr,"TV Esnesih 50"" SFHD Grey",TV,Esnesih,"50""",SFHD,Grey,8*1*1,5,CH62G,Mike,Despatch,30084,Pick
LaPH17i7Gr,"Laptop PH 17"" i7 Grey",Laptop,PH,"17""",i7,Grey,16*1*1,5,CV04F,Amy,Despatch,30053,Pick
CuTE12SlBe,Cupboard TEWOL 1200 Sliding Beige,Cupboard,TEWOL,1200,Sliding,Beige,8*1*1,8,DV22H,Emily,Despatch,30098,Pick
LaRe14i5Gr,"Laptop Rezar 14"" i5 Grey",Laptop,Rezar,"14""",i5,Grey,16*1*1,16,DP47A,Alex,Despatch,30035,Pick
CuTE90SlBl,Cupboard TEWOL 900 Sliding Black,Cupboard,TEWOL,900,Sliding,Black,8*1*1,8,CG45F,Alex,Despatch,30021,Pick
MoSu27MeNa,Mouse Susa 270 Mechanical Navi,Mouse,Susa,270,Mechanical,Navi,16*10*1,51,BQ20C,Mike,Despatch,30062,Pick
CaRG12FiWh,Cabinet RGAP 1200 Filing White,Cabinet,RGAP,1200,Filing,White,8*1*1,1,BG46E,Mike,Despatch,30063,Pick
TVGn424KSi,"TV Gnusmag 42"" 4K Silver",TV,Gnusmag,"42""",4K,Silver,8*1*1,7,AQ38E,Laura,Despatch,30049,Pick
DrRG90SlWh,Drawer RGAP 900 Sliding White,Drawer,RGAP,900,Sliding,White,8*1*1,8,BY83G,Chris,Despatch,30050,Pick
PeNa24SoGr,Pencil Nalin 24 Soluble Grey,Pencil,Nalin,24,Soluble,Grey,48*10*5,2400,AR84F,Emily,Despatch,30018,Pick
LaSu1716Wh,"Laptop Susa 17"" 16GB RAM White",Laptop,Susa,"17""",16GB RAM,White,16*1*1,16,DY79G,Laura,Despatch,30081,Pick
TaAE15FrBl,Table AEKI 1500 Frame Black,Table,AEKI,1500,Frame,Black,8*1*1,8,DV50A,John,Despatch,30016,Pick
PeGi12WaWh,Pencil Gib 12 Watercolour White,Pencil,Gib,12,Watercolour,White,48*10*5,2400,BZ34C,Amy,Despatch,30072,Pick
PrSoA4MoMi,Printer Sonac A4 Mono Mix,Printer,Sonac,A4,Mono,Mix,16*1*1,3,AH72A,Chris,Despatch,30095,Pick
OfXESErGr,Office Chair XENO S Ergonomic Grey,Office Chair,XENO,S,Ergonomic,Grey,16*1*1,11,DG23D,Emily,Despatch,30023,Pick
DrTE18SlWh,Drawer TEWOL 1800 Sliding White,Drawer,TEWOL,1800,Sliding,White,8*1*1,4,DU02A,Sarah,Despatch,30085,Pick
LaPH158GBl,"Laptop PH 15"" 8GB RAM Black",Laptop,PH,"15""",8GB RAM,Black,16*1*1,16,AP78G,Chris,Despatch,30085,Pick
TVGL75S4Wh,"TV GL 75"" S4K White",TV,GL,"75""",S4K,White,8*1*1,7,CN61D,Amy,Despatch,30043,Pick
OfOGSErGr,Office Chair OGAP S Ergonomic Grey,Office Chair,OGAP,S,Ergonomic,Grey,16*1*1,16,AQ74E,John,Despatch,30014,Pick
TaTR15WoGr,Table TRAMK 1500 Workstation Grey,Table,TRAMK,1500,Workstation,Grey,8*1*1,8,DU33G,Jane,Despatch,30011,Pick
AlSu1716Wh,"All-in-one Susa 17"" 16GB RAM White",All-in-one,Susa,"17""",16GB RAM,White,16*1*1,16,BH74G,Laura,Despatch,30010,Pick
TaAE10AdWh,Table AEKI 1000 Adjustable White,Table,AEKI,1000,Adjustable,White,8*1*1,1,AX57E,Chris,Despatch,30019,Pick
CaQE18DoBe,Cabinet QEKI 1800 Door Beige,Cabinet,QEKI,1800,Door,Beige,8*1*1,8,CF77A,Jane,Despatch,30056,Pick
LaRe14i7Si,"Laptop Rezar 14"" i7 Silver",Laptop,Rezar,"14""",i7,Silver,16*1*1,16,CU36C,Alex,Despatch,30015,Pick
NoMuA5ruSi,Notebook Music A5 ruled Silver,Notebook,Music,A5,ruled,Silver,48*10*5,451,CX93B,Jane,Despatch,30078,Pick
AlPH1416Wh,"All-in-one PH 14"" 16GB RAM White",All-in-one,PH,"14""",16GB RAM,White,16*1*1,16,DX25E,Amy,Despatch,30060,Pick
MoSu27BlBl,Mouse Susa 270 Bluetooth Black,Mouse,Susa,270,Bluetooth,Black,16*10*1,122,AO87B,Amy,Despatch,30007,Pick
PrNoA3WiGr,Printer Nospe A3 Wifi Grey,Printer,Nospe,A3,Wifi,Grey,16*1*1,2,AN65D,John,Despatch,30031,Pick
PrNoA4LaBl,Printer Nospe A4 Laser Black,Printer,Nospe,A4,Laser,Black,16*1*1,16,CM88F,Alex,Despatch,30013,Pick
GaAEMErWh,Gaming Chair AEKI M Ergonomic White,Gaming Chair,AEKI,M,Ergonomic,White,16*1*1,16,DR96D,Chris,Despatch,30012,Pick
LaPH1716Gr,"Laptop PH 17"" 16GB RAM Grey",Laptop,PH,"17""",16GB RAM,Grey,16*1*1,10,DH35D,Emily,Despatch,30014,Pick
LaOv1716Wh,"Laptop Ovonel 17"" 16GB RAM White",Laptop,Ovonel,"17""",16GB RAM,White,16*1*1,16,DL34A,Sarah,Despatch,30072,Pick
AlSu1432Gr,"All-in-one Susa 14"" 32GB RAM Grey",All-in-one,Susa,"14""",32GB RAM,Grey,16*1*1,16,DW50H,Chris,Despatch,30054,Pick
AlPH15i5Wh,"All-in-one PH 15"" i5 White",All-in-one,PH,"15""",i5,White,16*1*1,11,AW83D,Amy,Despatch,30081,Pick
PrNoA2MoMi,Printer Nospe A2 Mono Mix,Printer,Nospe,A2,Mono,Mix,16*1*1,1,DT49C,Emily,Despatch,30004,Pick
DrRG18LoBl,Drawer RGAP 1800 Locker Black,Drawer,RGAP,1800,Locker,Black,8*1*1,6,DF47H,Sarah,Despatch,30046,Pick
TVEs75FHGr,"TV Esnesih 75"" FHD Grey",TV,Esnesih,"75""",FHD,Grey,8*1*1,8,DS82D,Alex,Despatch,30022,Pick
KeHc35BlPi,Keyboard Hcetigol 350 Bluetooth Pink,Keyboard,Hcetigol,350,Bluetooth,Pink,16*10*1,160,DH65G,Laura,Despatch,30008,Pick
MoHc35MeWh,Mouse Hcetigol 350 Mechanical White,Mouse,Hcetigol,350,Mechanical,White,16*10*1,106,BS83E,Emily,Despatch,30037,Pick
PeGi50SoGr,Pencil Gib 50 Soluble Grey,Pencil,Gib,50,Soluble,Grey,48*10*5,2400,CV14H,Emily,Despatch,30056,Pick
PeNa24HeGr,Pencil Nalin 24 Hexagonal Grey,Pencil,Nalin,24,Hexagonal,Grey,48*10*5,1744,DM70D,Sarah,Despatch,30030,Pick
OfAEMErWh,Office Chair AEKI M Ergonomic White,Office Chair,AEKI,M,Ergonomic,White,16*1*1,4,CX57E,Chris,Despatch,30043,Pick
PrReA2InGr,Printer Rehtorb A2 Inkjet Grey,Printer,Rehtorb,A2,Inkjet,Grey,16*1*1,16,CL40D,Jane,Despatch,30024,Pick
PrReA2WiBl,Printer Rehtorb A2 Wifi Black,Printer,Rehtorb,A2,Wifi,Black,16*1*1,16,CZ83C,Mike,Despatch,30017,Pick
OfSESLeGr,Office Chair SEWOL S Leather Grey,Office Chair,SEWOL,S,Leather,Grey,16*1*1,16,DM06H,Sarah,Despatch,30044,Pick
CaTE12FiBe,Cabinet TEWOL 1200 Filing Beige,Cabinet,TEWOL,1200,Filing,Beige,8*1*1,8,AT75D,Chris,Despatch,30008,Pick
AlRe1716Gr,"All-in-one Rezar 17"" 16GB RAM Grey",All-in-one,Rezar,"17""",16GB RAM,Grey,16*1*1,16,CH75G,Emily,Despatch,30074,Pick
KeHc45WiNa,Keyboard Hcetigol 450 Wireled Navi,Keyboard,Hcetigol,450,Wireled,Navi,16*10*1,87,DW34G,Alex,Despatch,30095,Pick
PrNoA3InBl,Printer Nospe A3 Inkjet Black,Printer,Nospe,A3,Inkjet,Black,16*1*1,16,CX51H,Laura,Despatch,30070,Pick
SPGi50HeWh,SPen Gib 50 Hexagonal White,SPen,Gib,50,Hexagonal,White,48*10*5,378,AU33E,Jane,Despatch,30052,Pick
OfAELHeBl,Office Chair AEKI L Head pillow Black,Office Chair,AEKI,L,Head pillow,Black,16*1*1,7,DJ56A,Chris,Despatch,30096,Pick
SPRe24WaWh,SPen Reldeats 24 Watercolour White,SPen,Reldeats,24,Watercolour,White,48*10*5,349,BU96A,Laura,Despatch,30046,Pick
SPNa12WaGr,SPen Nalin 12 Watercolour Grey,SPen,Nalin,12,Watercolour,Grey,48*10*5,43,BQ31E,Emily,Despatch,30021,Pick
CuQE90DoBe,Cupboard QEKI 900 Door Beige,Cupboard,QEKI,900,Door,Beige,8*1*1,8,CP01H,Sarah,Despatch,30017,Pick
TVEs75FHBl,"TV Esnesih 75"" FHD Black",TV,Esnesih,"75""",FHD,Black,8*1*1,8,AM37D,Chris,Despatch,30025,Pick
PeRe50HeGr,Pencil Reldeats 50 Hexagonal Grey,Pencil,Reldeats,50,Hexagonal,Grey,48*10*5,2400,DO79C,Chris,Despatch,30034,Pick
CaWE18DoWh,Cabinet WENO 1800 Door White,Cabinet,WENO,1800,Door,White,8*1*1,8,CI37C,Chris,Despatch,30028,Pick
PrNoA4WiGr,Printer Nospe A4 Wifi Grey,Printer,Nospe,A4,Wifi,Grey,16*1*1,16,BN03C,Jane,Despatch,30026,Pick
TVGL42S4Gr,"TV GL 42"" S4K Grey",TV,GL,"42""",S4K,Grey,8*1*1,8,AF77B,Alex,Despatch,30043,Pick
MoHc35ErPi,Mouse Hcetigol 350 Ergonomic Pink,Mouse,Hcetigol,350,Ergonomic,Pink,16*10*1,160,CO75B,Sarah,Despatch,30030,Pick
CaQE18DoBl,Cabinet QEKI 1800 Door Black,Cabinet,QEKI,1800,Door,Black,8*1*1,8,DF26G,John,Despatch,30084,Pick
DrQE90FiWh,Drawer QEKI 900 Filing White,Drawer,QEKI,900,Filing,White,8*1*1,3,BP71B,Mike,Despatch,30057,Pick
PrNoA4LaMi,Printer Nospe A4 Laser Mix,Printer,Nospe,A4,Laser,Mix,16*1*1,16,DU39G,Alex,Despatch,30067,Pick
PeGi50WaGr,Pencil Gib 50 Watercolour Grey,Pencil,Gib,50,Watercolour,Grey,48*10*5,472,DX52C,Alex,Despatch,30087,Pick
TVEs324KWh,"TV Esnesih 32"" 4K White",TV,Esnesih,"32""",4K,White,8*1*1,8,CV53G,Alex,Despatch,30012,Pick
LaSu15i7Si,"Laptop Susa 15"" i7 Silver",Laptop,Susa,"15""",i7,Silver,16*1*1,16,CK44C,Emily,Despatch,30061,Pick
AlRe1716Bl,"All-in-one Rezar 17"" 16GB RAM Black",All-in-one,Rezar,"17""",16GB RAM,Black,16*1*1,12,CM58G,Emily,Despatch,30051,Pick
LaYn178GWh,"Laptop Ynos 17"" 8GB RAM White",Laptop,Ynos,"17""",8GB RAM,White,16*1*1,6,AP58A,Emily,Despatch,30049,Pick
GaXEMAdGr,Gaming Chair XENO M Adjustable Grey,Gaming Chair,XENO,M,Adjustable,Grey,16*1*1,16,CM88C,Chris,Despatch,30072,Pick
PeGi24SoPi,Pencil Gib 24 Soluble Pink,Pencil,Gib,24,Soluble,Pink,48*10*5,794,CK71G,Sarah,Despatch,30076,Pick
KeHc35MeNa,Keyboard Hcetigol 350 Mechanical Navi,Keyboard,Hcetigol,350,Mechanical,Navi,16*10*1,129,CX61A,Mike,Despatch,30039,Pick
NoMuA4liWh,Notebook Music A4 line White,Notebook,Music,A4,line,White,48*10*5,2400,DR07A,Alex,Despatch,30038,Pick
OfOGSHeGr,Office Chair OGAP S Head pillow Grey,Office Chair,OGAP,S,Head pillow,Grey,16*1*1,9,CO48D,Chris,Despatch,30089,Pick
